Id,SalePrice,power_lgb_1,power_lgb_2,power_lgb_3,power_lgb_4,power_lgb_5,power_lgb_6,power_lgb_7,power_lgb_8,power_lgb_9,power_lgb_10,power_lgb_11,power_lgb_12
337,377426.0,348702.7830232054,348891.7762728688,348641.342905872,355739.1455960708,347067.5104984075,350049.6481798663,362303.12864504603,345883.84502843296,361712.5209196322,355704.9276643971,353310.9994003001,358815.6900665642
573,224500.0,219741.51765675543,212299.74264710114,220372.1069964958,215779.86617544203,214962.64661695165,218892.4722186936,218959.13442115815,216368.74512360265,213435.9527987738,212780.0974838493,219841.54098578627,216512.98216899973
48,249700.0,254019.3415226829,250910.81930395993,257278.7820766798,249063.36951982198,254203.1084905596,250278.16671326975,254507.87710910552,248688.96784136634,249967.51140519168,247532.51484105864,254703.6806508379,255462.02207646557
107,100000.0,106685.42245551583,104392.14045677219,102926.20983014551,101294.45331262932,105050.56462203739,103562.94536941401,101195.01539869115,103086.6377178754,105197.18176439307,102027.4658729557,105117.0050984545,102566.42915109388
350,437154.0,445622.15327006055,452864.091291931,429475.6413440881,431173.6306376381,446585.54601989395,445969.01011365425,427074.6827745748,453308.42435119307,437120.7950300515,445759.284300297,435939.2880758315,437487.06472901494
56,180500.0,165829.07259075946,165281.71620073583,163425.85325531513,166244.52070293744,165531.10786432435,163303.6151098037,167764.0365452215,163926.78812375237,166641.91892092727,165433.39630874156,164373.7958841028,164139.30963587493
1444,121000.0,100312.16855576502,103992.10122042254,101439.93375030629,103187.70292198221,97879.87749115628,100387.6388300623,103321.15281052975,101336.9905394581,104498.62631148618,102544.17124992942,100870.90465884429,102888.43439141715
214,156000.0,150645.44333256493,149202.23051312694,152989.6744021466,152164.93657584488,149613.87069858852,149343.881038658,152809.19396553992,148495.979763034,149228.72288229468,149431.60576779972,150592.01506153418,150861.98347404742
121,180000.0,165088.59630296973,157822.0947897865,166119.80555436097,163053.30612470966,164939.38674353046,164250.70072691792,158714.8087206993,157324.11523068568,154260.31946037727,156203.92570348718,161135.09894212114,164856.39408108973
1207,107000.0,120338.27611955527,125814.47179452555,118698.8697835558,124993.95139798422,123044.01804395502,122196.39560934914,125208.7607412124,121900.12460618572,124868.11680310096,122677.7242088346,120420.93640015763,120660.34761935356
1389,377500.0,367537.11445364926,368484.082127982,363978.4622203193,373889.52090318466,372074.83594897215,364610.08654247434,364091.9344999815,359717.37302104646,376371.8953751704,366859.5527786676,370401.00871935213,367077.75240508025
73,185000.0,193884.83815401912,194757.9439972629,195066.0069017589,195420.76670729267,196883.57495241825,194422.2035048316,192546.9940964678,196580.1376228966,195295.64692456202,193070.24846949734,195136.8610860904,194425.20123146405
744,175000.0,156496.4852848692,165080.30624914556,156901.35550716787,158427.92802298284,161133.74445547006,157317.04689677435,159204.51945484607,159496.1564859433,160706.20076799515,163040.935413614,154823.3357371995,159515.6673003287
1189,195000.0,187197.44270745473,188223.33970406238,188527.52343493112,185547.43861775007,185241.3366762746,187977.24700426604,186255.38316169637,189450.52376055004,186805.028331262,187413.14298010382,189129.02334562322,187898.43346466692
46,319900.0,285769.57141338394,270107.8111008494,289872.3917928964,277737.0033868537,284833.69102994935,285210.7139644683,274397.7617956685,275372.04952600226,273915.5460452451,267760.1735665201,282715.35096558905,286060.1064538554
1231,190000.0,212505.51939054547,201819.34405200274,221782.15904151966,210961.4077147862,207406.43177505228,213628.21156400166,215648.2984200749,198636.10624473786,208762.32942180315,206655.23335486965,207803.21556050846,213694.84738211226
524,184750.0,445557.6869209522,447274.94368669536,449506.58573444636,441790.64513320266,406755.2002508381,432899.7795372464,441263.339092914,422740.0249894046,441438.10341151897,457956.57786935364,421388.6699548933,426695.27982385736
827,109500.0,88613.95305020484,93509.06737435888,86083.70994680247,89551.64122456888,87566.16601037359,90378.93933422431,89666.06793787237,92854.3747759834,90822.79365985775,88611.39205521712,88517.92860276708,87150.14896985749
868,129000.0,135615.5247940886,137083.7965247073,134612.9394597503,135230.28778234625,138149.02748630577,136611.30338296172,136612.68518217432,137835.41747572858,139690.58421909512,138606.533470587,135873.4589799992,135178.72107299784
1200,148000.0,143171.09295099298,145309.18111263704,143150.3851827812,146930.43632812536,145263.8784003186,146299.108614155,145148.88034248387,144836.43750043536,146821.36835709936,144465.23170881867,145469.9928959195,143400.3842026609
758,158900.0,156453.76427540884,161659.18369666327,155464.7592976237,160281.17677970542,160289.03633856052,159587.4754454587,161988.98357504155,159427.26865797918,162714.3068561299,162124.3062661939,158736.68971609752,157718.6304564572
534,39300.0,67356.43144660129,64797.50101317451,67631.88883448554,66850.39067334283,69036.32690381128,70566.96005321792,66084.08829123976,66964.58313878521,65818.8089912183,68292.03217641018,69261.12705739572,70400.98763633281
604,151000.0,155329.27386909226,156462.08724893347,152505.5485608687,153716.30939573247,156002.9502415616,156582.8832891076,155785.25294531582,157730.97694227195,154854.94087153557,156281.20409491376,156046.78369675466,158315.66689914724
466,178740.0,166206.57020176869,172483.1192764351,166639.1822106955,171141.85980890426,167601.6852402177,170122.91942228022,171791.21250111016,169710.38880680662,173053.08321252142,171908.77866776427,170451.92991521314,165509.29975325277
1392,124000.0,135759.33140823248,131433.99999060755,137730.89647596204,135411.00464454215,137355.62044450012,135949.92621496148,137194.0123506445,137280.4874121679,136163.61298119937,133992.27914504404,139685.89675805936,139493.11559901567
1245,230000.0,187959.02680234195,189879.00362615587,189713.40767291115,184315.6417061581,190159.34178093175,185993.1117701522,182291.4042194766,186160.13094146847,186226.56030963428,183050.653942584,187950.55021862223,186193.11298904996
1081,145000.0,165719.9303105029,168901.56584336908,162968.62728869705,167469.9381510194,163068.41566255386,164918.40628327406,165317.81551092115,167316.8738721967,166438.57603588796,169959.72380273143,165684.00070608556,164456.97172380943
905,125500.0,120669.88109402343,119667.56768602305,119976.94284982371,121149.72476280134,118824.87839078195,121420.2350234372,119908.82000124035,120759.68615538366,119478.89444138235,120500.56404839079,121962.76677213046,120811.47108507497
61,158000.0,166437.98174030238,167120.12953251993,162544.66041972346,164154.74186492624,161616.4217513667,164264.04944160435,165461.76096155503,162806.21892629247,164334.3270715284,166892.68755763138,163829.06391923164,160987.41087549712
93,163500.0,136245.65156336303,137095.06222290904,136437.55203121383,132355.65740475597,135293.62904397195,135888.56799477368,131259.5666775622,141434.62137467132,134727.41473125227,136603.70799502806,136821.70191292933,132298.1952264048
667,129000.0,199019.79908676515,209093.40034700691,191822.89232676788,193961.71827378703,201281.5100467775,204268.3602101624,199857.71520816552,205755.73375351232,202187.69035444336,206768.65778442618,202369.39425661496,200511.01908512655
728,194500.0,187741.16421465707,187128.04204952435,187298.3295289491,188092.13060501422,185427.89766102485,187986.81388215002,187352.97599325457,188406.41555572994,188305.52240046018,187959.29559170056,188566.09051085994,188034.85934978563
195,127000.0,123115.83295641457,121656.55119730439,120666.59465650914,120124.44445721907,123525.38982789444,121667.77019914828,122482.06561836149,119619.13403526106,123245.33213260688,121694.67325937955,120449.84297295837,120197.98234835929
281,228500.0,204661.30877370213,208732.63048219192,201989.3975094411,204899.6407253661,204327.6662004864,204236.33542041076,204334.9319789192,202734.10140345246,209280.6113843466,210487.99629265297,203331.26053561445,199741.16226980503
360,280000.0,269293.22424489027,273821.49192056525,278112.51680932444,267749.0459615951,269879.8197213014,265692.9693210785,272546.0912884388,268000.2722934197,269735.6952089659,273980.1797609934,269487.74296930723,268658.4452256866
520,234000.0,247340.70442306544,242458.9491100306,241961.39664170967,236181.22868151232,245510.0220869883,240630.28886630214,236996.9509463659,237039.97513075627,235134.08845185864,232687.9037052632,239423.63408146912,243568.6618429263
1456,175000.0,173533.51388175314,175686.2343731801,172389.38849830517,174623.51136426386,173015.93031846543,173653.97689104927,173924.96420470375,174032.72314648455,173828.7399971771,175061.15900230932,173037.8527915921,174624.57607605864
924,193000.0,188992.30126488497,194087.68631102852,190775.06608588132,189835.89332918852,190635.87678819825,192711.85212589332,192042.18242941052,190043.23633800156,190674.9224294368,191040.95420885689,190451.98435570687,192033.62823479765
183,120000.0,114269.69204547288,121292.2880304725,114322.75629397677,117308.86226431346,117617.97936579058,117736.94508948491,117055.2966234056,117480.70353073534,117964.96010153735,116334.7422771416,114005.85699367557,115330.37906865105
988,395192.0,401320.7373867014,411226.34476212907,402046.5970148005,396468.3285996858,409835.7960119689,400582.0895016368,404974.2479582867,410170.2743812714,404863.19713334256,410469.4657863455,400554.2201239843,394482.2822899794
111,136900.0,137985.09251509808,141291.66108463582,135075.43307991646,139606.32826612762,140981.70716270828,139533.95937081517,142936.703888311,142225.68944258706,145538.57369270964,144352.03937663237,141016.17987606087,142328.482722004
43,144000.0,147157.00558183924,143086.19062083983,148569.70225337558,144603.21422298715,144373.70320937678,144096.93710194176,148160.58739003932,144459.52099312702,142989.5657631792,143053.1234527074,144975.4596231526,145816.73012250272
1237,175500.0,173879.7495809475,170053.01155030477,175677.04452680767,170511.75984911819,172907.33830275602,173546.4020268588,170217.75995283935,171646.31952165996,171081.94080876544,170956.66490735346,172983.35761954574,173596.0337747688
205,110000.0,114777.61226885769,113929.85291888045,115054.72556387389,116198.61792541547,113406.74989393975,114588.3837747321,116265.50954958888,114758.48211838253,115915.26889281753,116436.0325571357,115717.90513265546,113513.13458912847
984,255900.0,259967.50923553575,254665.63225623642,263554.9461654263,253348.50793700118,250177.538963089,249018.57536082348,255033.02524252582,257772.64383137412,250823.50002338595,255295.8261733554,255245.33089187756,253071.6475105044
53,110000.0,107276.62839370737,115442.26846419362,109453.44439345886,108699.65306949704,106893.94568894272,108270.67773481215,115170.45597071797,107976.32720371443,113770.45954296681,108613.09473935586,106396.93259579148,111453.70349263707
546,229000.0,236513.32054071533,248802.2947937699,234075.6406307591,239244.03118989093,241866.2368440968,239410.5291898974,239030.7436531907,246159.34796130992,248657.62995815207,244940.39701876295,246333.35437404984,242151.95967245012
946,124900.0,138905.98134801578,137622.2490015625,141714.12282132756,136870.48810124677,135727.52229567233,136054.54306497422,140888.10111147267,137062.07818601615,142733.1754724224,142468.5382081222,137386.13482238725,139328.57298246675
853,164000.0,167196.70513443748,164496.7741929378,162151.8888198126,167669.96870057867,163011.3855689163,164416.69151487618,167901.18855016713,162980.15545431673,168096.87048533643,162574.16036118666,162383.31893157284,160545.9335541251
1414,257000.0,246429.88557182712,259138.24437527434,248849.32414193463,258984.59561700487,253578.6380093984,256511.6534088314,263363.4154593373,252795.28898297902,268855.86129674246,262015.04854320327,253275.26933781072,254320.6572372878
1376,239000.0,254949.75428074884,251566.04892204594,253455.6583043922,252395.76709755562,247057.62855481778,252110.27217979456,249932.87128529008,248646.2580235442,248151.3003929286,256908.42046474898,247421.18649215583,252486.98448991825
184,200000.0,198067.6441559919,202536.4820496086,201477.50469476916,200285.0046753693,197233.97444644006,205994.89584689247,204316.2570061784,200089.8872886499,202769.5418853,198069.10720831947,203580.39914708197,195861.85472590855
138,171000.0,221150.14752175397,202541.34308985423,231409.7671028419,221484.49703509975,228410.5082119367,229724.5021704479,220471.32421868405,219740.87739303714,221676.1685736437,216894.6522683366,236650.5658174236,235915.5251194008
927,285000.0,290256.5720067584,291718.23385534645,293416.8128152249,293607.52791287046,293047.6458561919,291229.5026319549,294259.4408858343,296669.95827718556,295406.02238543663,289365.23516488797,289380.6535131305,282781.0387448635
81,193500.0,214812.2426754977,215562.6870157305,210818.12174385195,213363.8868113883,207531.58284764795,208201.50393517187,214592.21114815547,211396.59329932166,208930.1410829475,214208.8533144113,211255.42570248668,211132.2127241385
1365,144152.0,147095.47882745857,145671.54003710148,147944.6107444085,148635.6195316212,149665.24927132583,149036.80391801186,149431.48255287745,149208.35473661317,150204.6862006757,150843.03834892026,151037.38584406453,149021.94601703327
106,250000.0,262592.12482878455,261163.7973288831,270710.0645154211,253180.15858801958,256227.95626941556,257457.62228416995,253943.63121657664,255290.1393197474,253119.13710614564,253075.32841464513,257305.6052171404,262143.66480130467
